index	name	party	state	Foreign	Education	Individual property	Financial	Military	Law	Health service	Health expenses	Funds	Public transportation
413	Weiss	D	NY	-5.730396	-2.500549	-3.822322	0.82245	-5.062488	1.130654	-0.882364	-2.276734	1.485777	-5.289452
414	Weldon	R	PA	2.296330	-0.420835	1.739254	2.824592	1.439627	1.987086	0.864299	2.433123	3.010926	0.364303
415	Wheat	D	MO	-3.428343	-3.460750	-5.744265	-1.254691	-0.106903	-3.131005	-1.528076	-5.357532	1.438747	-1.708326
416	Whittaker	R	KS	0.963351	1.584351	1.650625	-0.176978	-0.071646	1.503825	1.456267	3.107898	-0.153416	0.188204
417	Whitten	D	MS	-3.562097	0.771844	-2.279216	-0.96424	4.094163	-3.17265	-2.787023	-2.686861	-1.164941	1.412512
418	Williams	D	MT	-2.411525	-0.051806	-2.014963	-4.558563	-3.799973	0.681388	-2.238251	-3.075686	-3.820507	-1.084533
419	Wilson	D	TX	-1.528390	-0.355950	-1.465918	-2.816622	2.365649	-2.390573	-0.318135	-2.029581	-0.12998	2.807274
420	Wise	D	WV	-3.010304	-1.095730	-2.986783	-2.240207	0.210774	-1.553641	-2.172578	-2.931028	1.134667	2.191948
421	Wolf	R	VA	2.564700	0.919271	2.00913	0.936555	2.614431	0.243391	1.718981	2.702352	1.194902	0.053365
422	Wolpe	D	MI	-5.417519	-1.367448	-2.525518	-1.461607	-1.391268	2.126092	-0.555471	-5.979125	3.178867	-3.631163
423	Wyden	D	OR	-3.133041	-1.048481	-2.282349	-2.928737	-3.674235	1.659884	0.549452	-4.244209	2.078766	-3.124990
424	Wylie	R	OH	2.464073	2.225382	2.136269	1.889847	3.094829	-1.135754	2.59969	2.801969	0.060031	1.022401
425	Yates	D	IL	-4.617578	-2.814826	-3.985994	-4.972624	-5.923431	-1.714814	-2.888092	-3.643655	-1.880655	-8.152388
426	Yatron	D	PA	-2.152044	-3.285199	-2.442544	-2.207715	0.886101	-1.985371	-3.035199	-1.857419	1.745707	3.060556
427	Young	R	AK	2.103061	-0.120829	1.724442	2.258419	-0.373486	0.763734	2.440634	2.566774	1.728033	5.458681
428	Young	R	FL	2.927933	0.840150	2.071726	1.567183	2.413599	1.551799	1.920268	2.869694	1.079513	1.455723
429	Washington	D	TX	-4.120696	-5.682838	-4.378864	-1.710215	-8.774409	0.119622	-3.718921	-3.629885	-0.480393	-2.985289
430	Molinari	R	NY	2.456723	0.518192	2.324882	2.240588	2.808198	0.868056	4.310589	3.325655	5.879973	-2.744163
431	Serrano	D	NY	-4.877757	-3.637481	-6.46766	-3.460626	-3.116727	-1.488993	-1.139323	-4.431417	-1.389706	-2.386042
432	Foley	D	WA	-3.276152	0.817926	-3.816077	-0.317287	0.758104	-0.52619	0.795752	-4.694314	1.169125	-1.638066
433	Mink	D	HI	-4.327648	-2.345734	-4.861563	-2.96335	-4.038628	-2.521377	-2.656619	-3.822747	0.597159	0.077736
434	Abercrombie	D	HI	-2.896544	-2.886177	-4.773128	-2.297259	-3.958031	-1.235562	-1.877028	-3.275390	-0.583227	-0.192971
435	Allard	R	CO	5.035703	1.517528	4.97823	1.792865	-2.335514	0.769716	2.191235	5.001154	-2.522814	-0.126332
436	Andrews	D	ME	-2.715894	-3.847035	-3.89819	-6.622234	-3.129178	2.284147	-2.161387	-2.747301	2.504803	-2.066577
437	Andrews	D	NJ	-2.831455	-3.697751	-2.248388	-1.88863	-1.293563	-1.557701	-0.174664	-3.646577	-2.793558	0.785767
438	Bacchus	D	FL	-2.123023	0.020436	-2.235729	-2.697101	1.932829	2.325682	0.128635	-2.116421	0.790518	-2.691770
439	Barrett	R	NE	3.744873	3.921982	3.129052	1.8595	4.948703	0.009885	2.824408	4.018124	-1.719192	-0.060324
440	Boehner	R	OH	5.619878	4.038475	4.792892	5.5626	3.369804	1.27204	5.042974	6.676247	2.764262	-0.018525
441	Brewster	D	OK	-1.311991	2.924329	-0.942327	-1.056598	4.499759	-0.208233	-0.292305	-1.613529	1.964361	8.233272
442	Camp	R	MI	3.234203	2.047468	2.777693	2.893536	2.031205	1.718686	1.804695	3.659188	1.394985	0.321790
443	Collins	D	MI	-5.423940	-4.168650	-5.40905	-4.751718	-6.005587	-2.875845	-4.393098	-4.550071	-1.906767	-3.084483
444	Cox	D	IL	-3.319709	-0.620808	-1.86198	-3.43967	-2.537977	-0.742403	0.146577	-4.866660	2.568634	-0.215835
445	Cramer	D	AL	-1.693027	0.648508	-1.572144	-1.3764	6.505879	-1.571992	-0.818839	-1.720489	-0.318209	7.413882
446	Cunningham	R	CA	2.528550	1.139712	3.363691	2.466652	1.552331	1.512702	1.905004	3.770402	0.237312	2.931523
447	DeLauro	D	CT	-5.031345	-2.592782	-4.55132	-3.003468	0.161505	-3.072174	-1.714788	-5.832984	-1.254782	0.349251
448	Dooley	D	CA	-2.391977	0.590475	-1.832831	-1.444441	2.479032	-1.40987	2.092817	-2.757152	-2.646093	-0.352197
449	Doolittle	R	CA	4.472462	-0.624741	4.115921	2.616137	-2.144605	2.87737	2.518449	6.075365	1.172476	2.257989
450	Edwards	D	TX	-2.667225	-0.003752	-2.566286	-1.666848	5.782478	-3.261285	0.122551	-3.513506	-1.280495	4.934962
451	Franks	R	CT	2.494499	1.541706	2.390376	1.805219	1.471817	2.67952	5.606622	2.678066	5.187418	0.187582
452	Gilchrest	R	MD	1.617157	2.109067	1.590004	1.398889	1.911341	0.268523	2.246601	1.723554	2.843005	-4.468666
453	Hobson	R	OH	3.050218	2.838250	2.405856	2.70376	3.878786	0.815019	2.742818	2.997827	4.650191	-0.845146
454	Horn	D	MO	-5.123167	-0.916610	-1.778661	-2.235609	1.947481	1.639888	1.716118	-3.850549	1.793334	0.020800
455	Jefferson	D	LA	-3.886647	-1.191073	-3.578479	-1.997757	0.678136	-2.785153	-1.959006	-3.783204	-2.324455	0.493691
456	Klug	R	WI	2.538686	-1.188257	2.578994	0.808549	-3.043997	5.334502	3.806333	2.310508	2.945068	-4.173355
457	Kopetski	D	OR	-3.910709	3.332776	-3.42728	-1.399168	-2.063164	-6.336152	-0.20544	-4.980798	3.309698	1.856269
458	LaRocco	D	ID	-2.247325	2.015886	-1.793816	-2.973953	-0.388436	-0.952307	-0.268395	-2.839624	0.916834	4.564204
459	Luken	D	OH	-1.514711	-0.059799	-1.094079	0.069958	-1.466983	-0.079067	-1.462309	-1.626478	-2.656631	1.391795
460	Moran	D	VA	-2.767121	-1.596599	-3.164342	-3.322244	1.915492	-5.175211	-0.115922	-3.854447	-1.514288	-1.814151
461	Nichols	R	KS	5.491426	4.060368	4.917395	-0.587438	1.379442	1.754106	3.441917	3.436286	-1.324549	1.699646
462	Nussle	R	IA	3.946437	1.361177	3.473616	3.716601	0.353679	1.862722	2.533568	3.592405	-1.020819	-0.438427
463	Orton	D	UT	-1.525439	1.333840	-0.659475	-4.630956	-1.922955	-1.411386	-0.589524	-1.600034	-5.533391	5.226413
464	Peterson	D	MN	-1.238982	-0.558187	-0.810874	-2.110005	-2.073979	-0.395099	-3.447544	-1.181797	-3.507373	4.223336
465	Ramstad	R	MN	1.674375	-1.113326	2.366108	1.481326	-0.354242	3.204497	2.476436	1.985112	0.069087	-4.549810
466	Reed	D	RI	-3.178125	-1.117258	-3.204172	-2.375148	0.12502	0.723641	0.452385	-4.188891	0.883065	-0.836742
467	Riggs	R	CA	3.013619	0.314637	2.843832	2.046764	0.817343	1.529153	3.495543	3.391380	3.003889	-0.631848
468	Roemer	D	IN	-1.606919	-1.923430	-1.176693	-2.192892	-0.557417	-0.195447	-1.314338	-1.679093	-3.959194	0.610674
469	Sanders	I	VT	-3.611421	-5.346881	-4.289593	-4.306512	-5.606359	-1.028758	-4.434366	-3.873038	-1.229427	-2.002169
470	Santorum	R	PA	2.900376	0.371961	1.726156	1.813943	-0.938424	1.997169	1.607463	2.522361	-0.434126	0.250082
471	Swett	D	NH	-1.433883	-0.937485	-0.957919	-1.011485	-1.889565	1.263329	0.157695	-1.656005	1.341342	-0.593359
472	Taylor	R	NC	4.188641	0.786504	4.744678	1.243586	-1.554553	1.261777	1.274175	5.281539	2.248012	6.441039
473	Thornton	D	AR	-3.009402	-0.383297	-3.420989	-2.481978	3.018578	-2.164449	-1.897211	-2.922003	-0.140417	4.311463
474	Waters	D	CA	-6.497522	-4.741565	-5.683842	-5.33073	-6.313522	-0.74551	-2.908311	-3.750603	-2.530783	-4.735314
475	Zeliff	R	NH	5.148534	1.184386	4.2237	2.344308	-1.763429	5.1342	4.820643	4.615591	4.431086	-1.065406
476	Zimmer	R	NJ	2.423312	-1.426079	2.403328	1.425107	-4.626319	4.824836	5.531199	1.997011	2.068119	-5.070762
477	Peterson	D	FL	-2.950341	0.760736	-2.473335	-3.932579	2.212339	0.514915	-0.98281	-4.039063	1.119486	4.719956
478	Johnson, Sam	R	TX	5.705607	1.252845	5.29426	2.850823	-1.443024	4.596502	4.181058	6.655500	1.234219	0.834638
479	Olver	D	MA	-4.966863	-4.389259	-5.664227	-3.960494	-3.277674	-2.885156	-2.007701	-6.874402	-3.612143	-3.065054
480	Ewing	R	IL	3.571340	2.526032	2.487549	2.272975	1.940569	1.719918	3.480339	4.143471	0.962618	0.927400
481	Pastor	D	AZ	-4.181981	-1.416938	-4.098503	-2.722402	-2.014102	-2.172434	-0.571596	-4.552562	-1.826255	0.921739
482	Allen	R	VA	5.153015	-0.206496	4.929892	1.305715	2.521639	4.44464	0.151656	3.650972	-0.961527	0.200508
483	Blackwell	D	PA	-3.801314	-2.954165	-5.304803	-2.803378	-2.542573	-0.774972	-2.505338	-3.447985	0.478113	-2.404568
484	Bachus	R	AL	3.920310	1.375365	3.354221	3.458501	1.805655	1.452073	1.904584	4.578274	1.219686	3.484854
485	Baesler	D	KY	-1.783106	0.271725	-1.471184	-1.851685	1.165478	-0.144829	-1.149553	-1.758083	0.042013	2.572776
486	Baker	R	CA	3.516345	0.869651	3.823587	2.477754	-0.193551	-1.316176	0.467727	5.768052	0.289141	0.780990
487	Barcia	D	MI	-1.753108	-1.887399	-1.422578	-1.221799	0.107782	-1.408999	-4.804216	-1.673232	-2.607676	5.764793
488	Barlow	D	KY	-3.126586	0.006758	-2.549634	-3.180434	-1.044927	-2.550867	-2.781083	-2.030284	-1.083092	1.680639
489	Barrett	D	WI	-2.686023	-3.983129	-2.678075	-2.730544	-2.893305	0.209378	-2.128245	-3.574581	-2.929631	-5.714963
490	Bartlett	R	MD	3.619294	-1.347091	3.399352	1.203871	-2.45494	3.522003	2.183859	3.981901	0.349382	3.934992
491	Becerra	D	CA	-6.030892	-3.571061	-5.269914	-3.205122	-0.961213	-3.229182	-1.559724	-5.768732	-3.432153	-6.812098
492	Bishop	D	GA	-3.110079	0.450976	-2.928537	-1.471545	3.116406	-1.964063	-1.057053	-1.949533	1.498566	5.134305
493	Blute	R	MA	2.357696	1.303662	1.120131	1.162891	1.789365	1.648702	-0.176194	2.020764	1.822155	-4.043216
494	Bonilla	R	TX	3.639058	2.047407	3.40812	0.992123	0.468366	0.348759	2.87125	4.497257	1.525919	1.815023
495	Brown	D	FL	-5.800799	-1.023056	-4.288389	-2.528218	1.100686	-4.683009	-1.202677	-4.499430	-1.488683	0.594726
496	Brown	D	OH	-4.519977	-4.266879	-2.830903	-3.301623	-3.004348	-1.486716	-2.673773	-4.041931	-1.141646	-0.425536
497	Buyer	R	IN	4.540709	1.085995	3.954694	2.545257	3.149828	2.383339	2.392403	3.729825	1.540862	4.285018
498	Byrne	D	VA	-2.221806	-0.610485	-2.112992	-1.706205	1.380325	2.031094	-1.827137	-1.712532	0.733887	-2.719061
499	Calvert	R	CA	4.208689	3.988785	2.896102	3.830362	5.402227	0.262299	3.231538	4.770008	2.210253	1.166731
500	Canady	R	FL	3.380000	1.600930	3.079875	2.283263	2.49012	3.078408	0.696475	4.290382	2.149288	3.126184
501	Cantwell	D	WA	-1.358872	-1.085557	-1.918225	-1.879315	-0.798329	0.145835	1.135885	-4.355244	2.11222	-2.433613
502	Castle	R	DE	1.398204	0.486888	1.669226	1.64587	2.914935	0.466422	3.53494	1.602457	0.235936	-6.169194
503	Clayton	D	NC	-5.599920	-1.260896	-5.352436	-3.977878	-1.763971	-3.032006	-1.048928	-4.257689	-0.326829	0.322787
504	Clyburn	D	SC	-5.621796	-0.844092	-4.143299	-2.619313	0.61412	-4.064366	-2.827275	-5.430496	-1.293282	2.471873
505	Collins	R	GA	3.285204	0.553071	3.986339	1.42194	-0.165157	3.107642	1.116474	5.075344	-0.198265	5.874896
506	Coppersmith	D	AZ	-0.571799	-0.881737	-2.180161	-1.687891	2.954991	-0.271992	0.619253	-2.550416	3.003163	-1.873605
507	Crapo	R	ID	3.904599	-0.316274	3.894988	1.998136	-1.001288	2.834436	-0.220474	3.429819	-2.52264	0.303672
508	Danner	D	MO	-1.745814	-1.158231	-1.632943	-1.963816	-0.87101	-0.436746	-2.743191	-1.424872	-0.362925	5.179522
509	Deal	D	GA	-1.019332	1.711316	-0.165888	-0.938618	0.980266	-0.495031	-0.157082	-0.852399	-1.772659	3.449395
510	Deutsch	D	FL	-4.122672	-3.059104	-2.427191	-1.924553	2.22011	-0.64463	-0.761688	-4.127393	-0.927226	-1.511475
511	Diaz-Balart	R	FL	2.027606	0.215732	1.405223	2.582651	1.858867	-0.037241	-0.503381	2.059004	3.907123	1.211076
512	Dickey	R	AR	3.363229	1.487926	3.214507	1.539404	-0.253286	-0.419472	0.963769	3.733184	0.158757	3.077382
513	Dunn	R	WA	3.878885	2.638799	4.168048	4.868198	4.762719	1.849808	4.286776	4.327615	3.432059	-2.299406
514	English	D	AZ	-3.681099	-0.508087	-2.133557	-1.743893	0.772262	0.516903	-0.038563	-4.550185	-0.850912	-1.383780
515	Eshoo	D	CA	-3.706360	-2.855688	-2.886688	-2.00426	-0.613385	-2.689316	0.747321	-4.324483	-1.142416	-7.445369
516	Everett	R	AL	3.794227	0.445225	3.768859	1.387909	0.215309	2.11459	0.994408	5.333689	2.717161	8.020371
517	Fields	D	LA	-6.597042	-3.752782	-4.443657	-1.709201	-2.285758	-1.090363	-3.132279	-3.538464	0.075015	1.875233
518	Filner	D	CA	-4.765968	-4.359958	-4.605901	-4.281753	-5.005962	-0.440707	-4.544227	-4.461371	-2.923552	-4.688380
519	Fingerhut	D	OH	-1.832260	-0.662023	-0.737132	-2.995924	0.386572	2.626419	0.157401	-2.572842	0.034291	-2.701736
520	Fowler	R	FL	2.628578	2.972291	4.402544	1.262608	3.539327	3.314609	2.660159	3.564452	5.199961	1.774612
521	Franks	R	NJ	2.096797	-1.303978	1.925483	2.720463	-0.326414	2.227419	2.352497	2.515462	3.690206	-5.129891
522	Furse	D	OR	-5.889960	-2.274312	-2.605673	-2.24496	-3.516082	-0.27895	-0.840467	-4.161267	1.741602	-3.661722
523	Goodlatte	R	VA	4.436924	0.948390	3.860514	1.745812	0.607028	3.661691	1.621892	4.433170	0.706746	-0.115811
524	Grams	R	MN	5.615750	2.805261	3.979843	1.808725	-0.283292	0.641394	2.575035	4.856113	0.147149	-1.003316
525	Green	D	TX	-3.274387	-1.578082	-2.358532	-3.052632	-0.100717	-2.242475	-1.300883	-2.811330	-2.261157	2.171159
526	Greenwood	R	PA	2.926229	2.563660	2.47272	2.976751	1.087088	3.67372	6.367053	2.562771	8.53	-3.298789
527	Gutierrez	D	IL	-4.466275	-4.386679	-3.824146	-3.114872	-2.900287	-2.066764	-2.322471	-4.934334	-1.097618	-2.055784
528	Hamburg	D	CA	-2.015022	-1.787173	-4.962915	-2.792085	-2.43628	0.294779	-5.755066	-3.570489	2.064102	-1.761688
529	Harman	D	CA	-2.777111	-1.473311	-2.262022	-1.824415	2.832564	-1.604531	1.615626	-3.165862	-1.518727	-1.432252
530	Hastings	D	FL	-7.911826	-2.569220	-4.012293	-4.521728	-2.614764	-4.867917	-1.21584	-5.162827	-2.132863	-0.416138
531	Hilliard	D	AL	-7.124121	-0.884959	-4.733245	-5.90553	-3.292687	-3.642746	-3.962908	-4.504164	-2.823032	4.022037
532	Hinchey	D	NY	-4.640106	-4.279533	-6.362419	-4.142859	-4.033271	-2.493849	-4.097528	-4.514007	-2.408796	-3.296965
533	Hoekstra	R	MI	4.199204	0.016228	3.096018	1.310448	-3.097078	3.910053	2.180088	4.516742	1.189257	-2.465711
534	Hoke	R	OH	1.935823	0.328168	3.130944	1.470797	-0.176841	0.086335	1.927086	3.465310	0.210596	-0.873863
535	Holden	D	PA	-2.690531	-0.361417	-2.053773	-1.297461	1.503133	-2.346044	-4.736433	-1.977269	-1.231697	7.387299
536	Horn	R	CA	1.820480	0.228419	1.44964	1.710892	1.78893	2.402554	5.30093	1.960798	8.947029	-1.359828
537	Huffington	R	CA	1.890974	-1.370056	2.958561	1.213136	0.774337	3.270628	3.35302	3.673580	1.663954	-3.367714
538	Hutchinson	R	AR	2.638052	0.101903	3.540109	2.1162	1.00993	1.179231	0.648157	4.213313	-0.242667	1.408443
539	Inglis	R	SC	3.779037	-1.016883	4.62527	2.481242	-1.541491	4.502912	1.074387	5.184563	0.92118	3.415395
540	Inslee	D	WA	-3.669653	-1.723081	-2.466389	-2.925246	-0.594709	-1.630277	0.384108	-3.116662	-1.976859	-5.182057
541	Istook	R	OK	3.958519	0.204958	3.822606	2.181995	-0.873432	0.827327	0.264237	3.233917	-0.975302	0.456388
542	Johnson	D	GA	-3.921954	-1.899659	-2.184494	-2.095375	-1.469349	-2.317101	-0.464421	-4.231489	-3.176322	1.403948
543	Johnson, E. B.	D	TX	-5.627455	-1.250996	-4.928498	-3.512956	1.525206	-3.423803	0.407007	-6.101978	-1.3003	1.158212
544	Kim	R	CA	3.210391	3.202980	3.834192	2.114797	3.967254	-0.009509	4.34748	4.158755	1.487305	1.759017
545	King	R	NY	2.541495	-1.221585	1.556291	2.735501	1.40531	-4.027499	2.05441	3.473230	0.06972	-1.104357
546	Kingston	R	GA	4.751200	-0.231737	5.130874	2.478273	-0.501644	5.624244	2.924784	6.570625	5.066287	2.052667
547	Klein	D	NJ	-4.320548	-2.913453	-3.939737	-1.134058	-1.892089	0.14893	1.221828	-2.639626	2.364509	-0.969110
548	Klink	D	PA	-3.250865	0.254398	-3.310069	-2.046417	-1.596932	-2.9572	-6.252855	-2.595114	-4.004668	2.852915
549	Knollenberg	R	MI	3.893652	3.560280	3.115058	3.48156	4.109881	0.411642	2.443793	3.698671	0.215105	-0.060841
550	Kreidler	D	WA	-2.590242	0.117190	-3.502134	-1.095756	-0.738648	-0.028499	0.361813	-3.846977	1.254152	-1.992174
551	Lambert	D	AR	-2.247908	0.488664	-0.926023	-1.962884	-0.524546	0.514044	1.197771	-1.975492	0.464391	-0.945273
552	Lazio	R	NY	1.777346	-0.561509	2.33378	1.694369	2.928624	1.020104	3.247685	2.300550	6.065353	-2.736820
553	Levy	R	NY	3.733308	0.563093	1.923214	2.718332	1.71938	-1.346506	3.43469	3.276006	4.108723	-0.517271
554	Linder	R	GA	5.614860	2.046002	4.840655	4.198658	2.554691	2.886409	4.387144	6.275601	4.814086	-0.659745
555	Maloney	D	NY	-4.233056	-2.772275	-3.943705	-1.902036	-1.155785	-1.970068	-0.022971	-4.719276	-1.239762	-4.264031
556	Mann	D	OH	-2.817301	-0.510446	-1.604401	-2.256138	1.139959	-0.866282	0.745215	-2.078498	-0.31977	-3.215223
557	Manzullo	R	IL	3.860737	-0.259419	4.202534	2.110888	-2.153031	4.237914	2.715151	3.919660	0.394402	-0.321529
558	Margolies-Mezvinsky	D	PA	-1.704558	-1.320219	-1.653762	-2.294459	-3.495788	1.423299	0.83326	-1.627287	2.432571	-0.667064
559	McHale	D	PA	-2.633076	-2.896699	-2.397997	-1.734392	1.664625	-1.283718	-2.387989	-2.824209	-0.672308	-0.099035
560	McHugh	R	NY	1.997487	0.089181	1.668777	2.320194	1.087693	0.590639	0.502932	1.853073	1.031402	3.642799
561	McInnis	R	CO	3.855415	0.140348	3.681572	0.764437	-0.633995	2.007473	1.902155	3.215160	1.409644	-0.975027
562	McKeon	R	CA	4.578425	4.081117	3.208746	3.2368	4.495511	0.671097	3.62722	5.236788	2.59739	1.679643
563	McKinney	D	GA	-6.571178	-7.075677	-4.945228	-3.359793	-5.857281	0.516531	-2.584468	-3.099304	-0.620069	-2.763022
564	Meehan	D	MA	-4.018460	-2.747232	-2.623279	-2.348868	-0.873784	-0.683237	-0.138658	-4.907843	-2.278453	-4.894014
565	Meek	D	FL	-7.091292	0.293585	-5.200092	-3.348514	2.337373	-2.292646	-2.294382	-3.990592	-1.122641	-1.532378
566	Menendez	D	NJ	-4.351868	-3.914311	-3.398818	-1.493792	-0.439831	-2.888281	-0.555836	-4.566631	-1.613649	0.783356
567	Mica	R	FL	4.316335	2.440192	4.268855	3.031997	2.120971	2.730076	1.257805	5.246781	2.226337	2.926069
568	Miller	R	FL	4.475372	-0.743881	5.024216	1.537221	-1.899274	5.401533	3.946863	4.607737	2.693215	-1.515870
569	Minge	D	MN	-1.509192	-3.413832	-1.558581	-2.833193	-1.816579	0.245048	0.244838	-1.920154	-5.37913	-3.761297
570	Nadler	D	NY	-6.677646	-5.093991	-5.050674	-3.5984	-4.084073	-2.596128	-3.061647	-5.258407	-1.105481	-3.467777
571	Pombo	R	CA	3.420871	-0.740993	3.883737	2.115523	-1.850457	1.663268	0.247697	5.436427	-0.263183	2.232155
572	Pomeroy	D	ND	-2.223146	0.050244	-2.521289	-1.940975	2.96349	-2.533413	-1.521684	-2.831096	-1.892666	1.933078
573	Pryce	R	OH	3.807511	1.256781	3.156588	3.12306	1.915488	2.370314	4.33531	3.243345	4.581349	-0.561203
574	Quinn	R	NY	1.277164	0.640834	1.063765	2.120253	1.615832	0.128012	-0.000811	1.925429	3.201199	0.062969
575	Reynolds	D	IL	-4.072347	-1.470648	-5.442466	-1.616919	-0.79169	0.531971	0.808018	-4.798457	0.696486	0.041086
576	Roybal-Allard	D	CA	-5.708257	-2.615695	-5.308431	-2.83359	-0.439535	-3.264728	-2.239044	-6.461473	-2.136994	-2.621535
577	Royce	R	CA	4.271148	-2.177883	5.743223	1.985353	-4.438555	7.342641	3.346785	5.154383	0.177279	-1.764326
578	Schenk	D	CA	-2.862839	-1.736113	-2.45461	-3.681731	1.988172	0.93563	1.454811	-2.546479	2.613738	-2.110496
579	Scott	D	VA	-7.837464	-1.630715	-6.471467	-3.241009	-1.25469	-3.988714	-1.450886	-4.587206	-3.194102	1.271117
580	Shepherd	D	UT	-1.698854	-0.385391	-2.230636	-2.801312	-1.172085	1.111777	1.711709	-3.198746	0.267398	-1.467305
581	Smith	R	MI	5.159945	0.254362	3.601177	2.103919	-2.323365	4.156002	1.672304	3.888773	-0.028025	-1.825272
582	Strickland	D	OH	-3.084531	-3.391750	-2.881234	-3.604599	-0.643373	-2.297413	-2.685999	-3.358249	-0.705561	4.457382
583	Stupak	D	MI	-2.593222	-1.820320	-2.52905	-2.75882	-2.393646	-2.779435	-5.301152	-2.564749	-2.742765	2.695302
584	Talent	R	MO	4.481367	0.822504	3.649602	2.874602	2.858743	0.533719	1.662284	3.847031	0.433392	2.298581
585	Tejeda	D	TX	-3.479515	0.804862	-3.234321	-1.393626	3.315501	-5.735314	-3.534969	-2.870099	-2.943943	4.967816
586	Thurman	D	FL	-2.835078	-1.848940	-3.099662	-3.030284	0.785593	-1.274972	-0.99973	-3.680803	-3.120276	2.060758
587	Torkildsen	R	MA	1.763145	0.570459	1.125346	1.09283	1.527168	3.804329	0.939417	1.313101	3.055119	-4.186949
588	Tucker	D	CA	-3.691447	-0.482995	-3.757058	-2.344851	-1.550483	-0.853	-4.403448	-4.062329	0.062732	-0.188749
589	Velazquez	D	NY	-4.669682	-5.208262	-5.519469	-3.763207	-2.734483	-1.723297	-2.748114	-5.085103	-2.298868	-3.873013
590	Watt	D	NC	-8.527972	-0.507705	-5.784712	-4.442323	-4.611357	-3.494494	-3.202181	-5.037030	-4.646796	-2.722759
591	Woolsey	D	CA	-4.580463	-6.074679	-6.218662	-4.354287	-4.773076	-1.115877	-1.926616	-4.618861	-1.790128	-2.573876
592	Wynn	D	MD	-4.608218	-1.269645	-3.205727	-2.135199	0.539811	-2.005147	-1.37693	-3.507550	0.746827	0.226218
593	Rush	D	IL	-4.644817	-2.730165	-4.64619	-2.859354	-2.949585	-1.285833	-1.688879	-4.552568	-2.496583	-1.417058
594	de Lugo	D	XX	-3.970325	1.528657	-2.832344	2.127517	-0.138325	0.15771	-1.629274	-3.335187	-0.507326	1.357070
595	Faleomavaega	D	XX	-1.143160	-0.327188	-0.767387	-0.279721	-0.213237	0.73843	1.340524	-2.985710	-0.729871	-0.277446
596	Norton	D	XX	-3.433985	0.065804	-2.95278	0.329499	-0.684181	0.319194	-1.343463	-2.546350	0.414863	1.412918
597	Thompson	D	MS	-6.281074	-2.541627	-6.016182	-3.782483	-0.659387	-4.511382	-3.619005	-4.891546	-2.073974	3.068793
598	Portman	R	OH	3.351673	2.420781	3.056389	4.114843	2.038613	0.980726	2.472321	3.548231	1.237776	-2.065348
599	Barca	D	WI	-0.687307	-2.485363	-2.237483	-3.020971	-2.730387	2.67348	-0.367255	-2.434326	-2.819244	-1.126420
600	Farr	D	CA	-3.980497	-3.346753	-5.088295	-2.848301	-1.597387	-2.184044	0.334253	-4.689795	-0.831451	-1.846687
601	Ehlers	R	MI	2.330250	0.258493	2.055385	1.608161	-0.771669	1.799336	0.969256	2.300900	0.386555	-4.395407
602	Lucas	R	OK	4.664656	4.497035	3.339894	3.474613	1.565465	1.449838	0.149121	4.483096	2.227745	5.150386
603	Lewis	R	KY	4.215326	1.042561	4.081317	2.807673	1.937448	1.852923	1.14348	5.214711	1.5608	3.468905
604	Largent	R	OK	3.349295	-0.550171	3.708336	1.369165	-2.379222	3.957328	2.484882	4.537939	-3.599969	0.318223
605	Baldacci	D	ME	-3.941913	-0.830615	-3.659695	-1.30041	0.269829	-2.315544	-1.703124	-4.298684	0.511222	2.697112
606	Barr	R	GA	3.246837	-2.430237	4.841787	1.476686	-2.529389	4.60366	-1.041545	4.960376	-1.908411	4.377508
607	Bass	R	NH	2.132967	1.838837	2.974201	1.673245	0.502201	2.581482	4.708703	2.834688	5.805708	-3.042531
608	Bentsen	D	TX	-3.653335	1.242837	-2.83584	-2.368807	5.413291	-4.306355	0.585527	-4.429301	-2.253723	-0.909990
609	Bilbray	R	CA	2.622928	2.007028	2.850795	1.321661	-0.612581	2.663826	3.718511	2.863765	0.929648	-2.078687
610	Bono	R	CA	2.370938	2.986540	2.250522	2.659235	3.848199	1.210165	2.833295	2.323338	1.931223	0.825178
611	Brownback	R	KS	3.842929	0.867882	3.509262	0.949648	2.362646	2.122029	0.452004	4.315713	-2.082145	0.261847
612	Bryant	R	TN	2.684304	0.946847	2.657597	3.372279	1.588263	-0.036378	0.953835	4.354728	-0.813158	2.906907
613	Bunn	R	OR	1.723221	1.293663	1.607145	1.698801	0.695958	0.004371	-0.863721	2.196678	0.057244	-1.775471
614	Burr	R	NC	2.545771	0.209007	3.459087	2.198753	0.31629	1.314483	1.189013	4.218975	-0.101717	3.289203
615	Chabot	R	OH	3.052964	-1.309177	3.632643	0.952531	-1.843054	4.726366	1.67165	3.885292	0.482317	-2.595174
616	Chambliss	R	GA	3.241659	1.771612	2.818784	2.903535	3.127328	0.544973	0.042535	4.674017	-0.172569	5.368176
617	Chenoweth	R	ID	3.617522	-4.410347	3.26964	-0.06351	-7.500415	6.807988	0.359716	3.779845	-1.783896	1.994202
618	Christensen	R	NE	2.135747	0.831973	5.195051	1.015861	2.543141	1.309002	1.258138	4.945072	-4.200373	-1.363729
619	Chrysler	R	MI	3.132655	0.918827	3.516738	2.20571	1.338199	2.057445	0.832411	2.948183	0.429079	3.804113
